Sistema,Area,Generacion (MWh),Importacion Total (MWh),Exportacion Total (MWh),Intercambio neto entre Gerencias (MWh),Estimacion de Demanda por Balance (MWh),Pronostico (MWh),Timestamp,fecha,hora,anio,mes,dia_semana
SIN,OCC,5601.5857,0.0,0.0,2525.577,8127.1627,8443.113,2024-05-13 05:00:00,2024-05-13,5,2024,5,Monday
SIN,OCC,5788.84045,0.0,0.0,2617.644,8406.48445,8793.536,2024-05-13 06:00:00,2024-05-13,6,2024,5,Monday
SIN,OCC,6467.51339,0.0,0.0,2619.133,9086.64639,9507.597,2024-05-13 07:00:00,2024-05-13,7,2024,5,Monday
SIN,OCC,7084.60044,0.0,0.0,2662.56,9747.16044,10149.105,2024-05-13 08:00:00,2024-05-13,8,2024,5,Monday
SIN,OCC,7643.67895,0.0,0.0,2463.492,10107.17095,10509.421,2024-05-13 09:00:00,2024-05-13,9,2024,5,Monday
SIN,OCC,7909.86738,0.0,0.0,2307.85,10217.71738,10661.537,2024-05-13 10:00:00,2024-05-13,10,2024,5,Monday
SIN,OCC,8095.16303,0.0,0.0,2237.435,10332.59803,10763.966,2024-05-13 11:00:00,2024-05-13,11,2024,5,Monday
SIN,OCC,8115.99725,0.0,0.0,2281.778,10397.77525,10929.123,2024-05-13 12:00:00,2024-05-13,12,2024,5,Monday
SIN,OCC,8113.09756,0.0,0.0,2449.279,10562.37656,11099.677,2024-05-13 13:00:00,2024-05-13,13,2024,5,Monday
SIN,OCC,8177.98226,0.0,0.0,2448.039,10626.02126,11163.65,2024-05-13 14:00:00,2024-05-13,14,2024,5,Monday
SIN,OCC,8521.93829,0.0,0.0,2261.924,10783.86229,11332.254,2024-05-13 15:00:00,2024-05-13,15,2024,5,Monday
SIN,OCC,8847.02147,0.0,0.0,2103.233,10950.25447,11518.481,2024-05-13 16:00:00,2024-05-13,16,2024,5,Monday
SIN,OCC,8087.88748,0.0,0.0,2856.655,10944.54248,11530.765,2024-05-13 17:00:00,2024-05-13,17,2024,5,Monday
SIN,OCC,7198.58202,0.0,0.0,3510.255,10708.83702,11322.543,2024-05-13 18:00:00,2024-05-13,18,2024,5,Monday
SIN,OCC,7511.63063,0.0,0.0,3234.521,10746.15163,11337.697,2024-05-13 19:00:00,2024-05-13,19,2024,5,Monday
SIN,OCC,7245.65195,0.0,0.0,3540.878,10786.52995,11246.444,2024-05-13 20:00:00,2024-05-13,20,2024,5,Monday
SIN,OCC,7170.66132,0.0,0.0,3385.173,10555.83432,10957.994,2024-05-13 21:00:00,2024-05-13,21,2024,5,Monday
SIN,OCC,6884.33899,0.0,0.0,3480.976,10365.31499,10853.633,2024-05-13 22:00:00,2024-05-13,22,2024,5,Monday
SIN,OCC,6245.23336,0.0,0.0,3913.28,10158.51336,10498.982,2024-05-13 23:00:00,2024-05-13,23,2024,5,Monday
SIN,OCC,5993.82415,0.0,0.0,3773.53,9767.35415,10047.265,2024-05-14 00:00:00,2024-05-14,0,2024,5,Tuesday
SIN,OCC,6015.6164,0.0,0.0,3454.711,9470.3274,9764.382,2024-05-14 01:00:00,2024-05-14,1,2024,5,Tuesday
SIN,OCC,5973.31999,0.0,0.0,3285.482,9258.80199,9540.791,2024-05-14 02:00:00,2024-05-14,2,2024,5,Tuesday
SIN,OCC,5992.5966,0.0,0.0,3135.542,9128.1386,9443.306,2024-05-14 03:00:00,2024-05-14,3,2024,5,Tuesday
SIN,OCC,6026.47358,0.0,0.0,3072.509,9098.98258,9440.581,2024-05-14 04:00:00,2024-05-14,4,2024,5,Tuesday
SIN,OCC,6019.62906,0.0,0.0,3111.804,9131.43306,9524.884,2024-05-14 05:00:00,2024-05-14,5,2024,5,Tuesday
SIN,OCC,6168.36448,0.0,0.0,3049.233,9217.59748,9675.703,2024-05-14 06:00:00,2024-05-14,6,2024,5,Tuesday
SIN,OCC,7186.92173,0.0,0.0,2453.78,9640.70173,10112.75,2024-05-14 07:00:00,2024-05-14,7,2024,5,Tuesday
SIN,OCC,7866.85078,0.0,0.0,2250.17,10117.02078,10551.935,2024-05-14 08:00:00,2024-05-14,8,2024,5,Tuesday
SIN,OCC,8141.90386,0.0,0.0,2245.158,10387.06186,10754.453,2024-05-14 09:00:00,2024-05-14,9,2024,5,Tuesday
SIN,OCC,8447.49447,0.0,0.0,2044.26,10491.75447,10801.351,2024-05-14 10:00:00,2024-05-14,10,2024,5,Tuesday
SIN,OCC,8633.96269,0.0,0.0,1943.237,10577.19969,10918.473,2024-05-14 11:00:00,2024-05-14,11,2024,5,Tuesday
SIN,OCC,8306.05819,0.0,0.0,2363.956,10670.01419,11071.834,2024-05-14 12:00:00,2024-05-14,12,2024,5,Tuesday
SIN,OCC,8364.10918,0.0,0.0,2409.706,10773.81518,11194.141,2024-05-14 13:00:00,2024-05-14,13,2024,5,Tuesday
SIN,OCC,8439.26658,0.0,0.0,2408.303,10847.56958,11245.97,2024-05-14 14:00:00,2024-05-14,14,2024,5,Tuesday
SIN,OCC,8501.29673,0.0,0.0,2481.156,10982.45273,11423.207,2024-05-14 15:00:00,2024-05-14,15,2024,5,Tuesday
SIN,OCC,8354.33409,0.0,0.0,2853.701,11208.03509,11591.493,2024-05-14 16:00:00,2024-05-14,16,2024,5,Tuesday
SIN,OCC,8073.55697,0.0,0.0,3107.447,11181.00397,11545.38,2024-05-14 17:00:00,2024-05-14,17,2024,5,Tuesday
SIN,OCC,7244.59871,0.0,0.0,3659.699,10904.29771,11286.347,2024-05-14 18:00:00,2024-05-14,18,2024,5,Tuesday
SIN,OCC,7515.48731,0.0,0.0,3351.059,10866.54631,11358.672,2024-05-14 19:00:00,2024-05-14,19,2024,5,Tuesday
SIN,OCC,7742.60228,0.0,0.0,3128.206,10870.80828,11224.911,2024-05-14 20:00:00,2024-05-14,20,2024,5,Tuesday
SIN,OCC,7454.19429,0.0,0.0,3196.455,10650.64929,10950.714,2024-05-14 21:00:00,2024-05-14,21,2024,5,Tuesday
SIN,OCC,7362.35476,0.0,0.0,3207.195,10569.54976,10748.395,2024-05-14 22:00:00,2024-05-14,22,2024,5,Tuesday
SIN,OCC,6891.43859,0.0,0.0,3376.355,10267.79359,10416.67,2024-05-14 23:00:00,2024-05-14,23,2024,5,Tuesday
SIN,OCC,6294.26079,0.0,0.0,3596.485,9890.74579,10119.162,2024-05-15 00:00:00,2024-05-15,0,2024,5,Wednesday
SIN,OCC,6269.97784,0.0,0.0,3295.315,9565.29284,9849.814,2024-05-15 01:00:00,2024-05-15,1,2024,5,Wednesday
SIN,OCC,6284.25733,0.0,0.0,3076.058,9360.31533,9624.509,2024-05-15 02:00:00,2024-05-15,2,2024,5,Wednesday
SIN,OCC,6299.37428,0.0,0.0,2897.091,9196.46528,9520.327,2024-05-15 03:00:00,2024-05-15,3,2024,5,Wednesday
SIN,OCC,6227.45185,0.0,0.0,2915.844,9143.29585,9495.997,2024-05-15 04:00:00,2024-05-15,4,2024,5,Wednesday
SIN,OCC,6268.19356,0.0,0.0,2899.98,9168.17356,9551.816,2024-05-15 05:00:00,2024-05-15,5,2024,5,Wednesday
SIN,OCC,6311.66754,0.0,0.0,2831.534,9143.20154,9702.332,2024-05-15 06:00:00,2024-05-15,6,2024,5,Wednesday
SIN,OCC,7444.23401,0.0,0.0,2110.749,9554.98301,10118.337,2024-05-15 07:00:00,2024-05-15,7,2024,5,Wednesday
SIN,OCC,8211.6264,0.0,0.0,1906.267,10117.8934,10602.242,2024-05-15 08:00:00,2024-05-15,8,2024,5,Wednesday
SIN,OCC,8477.28738,0.0,0.0,1897.403,10374.69038,10794.555,2024-05-15 09:00:00,2024-05-15,9,2024,5,Wednesday
SIN,OCC,8560.34638,0.0,0.0,1929.372,10489.71838,10902.762,2024-05-15 10:00:00,2024-05-15,10,2024,5,Wednesday
SIN,OCC,8559.22238,0.0,0.0,2029.096,10588.31838,11041.521,2024-05-15 11:00:00,2024-05-15,11,2024,5,Wednesday
SIN,OCC,8669.91994,0.0,0.0,2071.587,10741.50694,11214.027,2024-05-15 12:00:00,2024-05-15,12,2024,5,Wednesday
SIN,OCC,8645.56721,0.0,0.0,2189.848,10835.41521,11297.206,2024-05-15 13:00:00,2024-05-15,13,2024,5,Wednesday
SIN,OCC,8627.66339,0.0,0.0,2234.518,10862.18139,11336.895,2024-05-15 14:00:00,2024-05-15,14,2024,5,Wednesday
SIN,OCC,8595.06183,0.0,0.0,2289.505,10884.56683,11560.974,2024-05-15 15:00:00,2024-05-15,15,2024,5,Wednesday
SIN,OCC,8486.13328,0.0,0.0,2514.575,11000.70828,11713.26,2024-05-15 16:00:00,2024-05-15,16,2024,5,Wednesday
SIN,OCC,8022.43607,0.0,0.0,2823.272,10845.70807,11682.653,2024-05-15 17:00:00,2024-05-15,17,2024,5,Wednesday
SIN,OCC,6844.13588,0.0,0.0,3568.584,10412.71988,11426.538,2024-05-15 18:00:00,2024-05-15,18,2024,5,Wednesday
SIN,OCC,6873.84644,0.0,0.0,3577.637,10451.48344,11590.901,2024-05-15 19:00:00,2024-05-15,19,2024,5,Wednesday
SIN,OCC,7183.36221,0.0,0.0,3401.589,10584.95121,11516.089,2024-05-15 20:00:00,2024-05-15,20,2024,5,Wednesday
SIN,OCC,6791.61419,0.0,0.0,3625.618,10417.23219,11241.596,2024-05-15 21:00:00,2024-05-15,21,2024,5,Wednesday
SIN,OCC,6434.328,0.0,0.0,3879.317,10313.645,10920.128,2024-05-15 22:00:00,2024-05-15,22,2024,5,Wednesday
SIN,OCC,6038.97339,0.0,0.0,3985.066,10024.03939,10560.681,2024-05-15 23:00:00,2024-05-15,23,2024,5,Wednesday
SIN,OCC,5970.21555,0.0,0.0,3803.694,9773.90955,10169.108,2024-05-16 00:00:00,2024-05-16,0,2024,5,Thursday
SIN,OCC,5979.61162,0.0,0.0,3524.64,9504.25162,9878.336,2024-05-16 01:00:00,2024-05-16,1,2024,5,Thursday
SIN,OCC,5926.41407,0.0,0.0,3357.939,9284.35307,9646.016,2024-05-16 02:00:00,2024-05-16,2,2024,5,Thursday
SIN,OCC,5844.69901,0.0,0.0,3313.337,9158.03601,9532.319,2024-05-16 03:00:00,2024-05-16,3,2024,5,Thursday
SIN,OCC,5863.08742,0.0,0.0,3177.752,9040.83942,9492.541,2024-05-16 04:00:00,2024-05-16,4,2024,5,Thursday
SIN,OCC,5922.40462,0.0,0.0,3150.633,9073.03762,9566.197,2024-05-16 05:00:00,2024-05-16,5,2024,5,Thursday
SIN,OCC,6088.44032,0.0,0.0,3088.092,9176.53232,9691.909,2024-05-16 06:00:00,2024-05-16,6,2024,5,Thursday
SIN,OCC,7307.28956,0.0,0.0,2295.464,9602.75356,10101.722,2024-05-16 07:00:00,2024-05-16,7,2024,5,Thursday
SIN,OCC,8032.39417,0.0,0.0,2064.95,10097.34417,10580.43,2024-05-16 08:00:00,2024-05-16,8,2024,5,Thursday
SIN,OCC,8405.52704,0.0,0.0,1890.931,10296.45804,10760.368,2024-05-16 09:00:00,2024-05-16,9,2024,5,Thursday
SIN,OCC,8437.16956,0.0,0.0,1871.941,10309.11056,10861.063,2024-05-16 10:00:00,2024-05-16,10,2024,5,Thursday
SIN,OCC,8487.42323,0.0,0.0,1954.474,10441.89723,10977.081,2024-05-16 11:00:00,2024-05-16,11,2024,5,Thursday
SIN,OCC,8433.68895,0.0,0.0,2116.586,10550.27495,11129.156,2024-05-16 12:00:00,2024-05-16,12,2024,5,Thursday
SIN,OCC,8410.3103,0.0,0.0,2266.78,10677.0903,11186.396,2024-05-16 13:00:00,2024-05-16,13,2024,5,Thursday
SIN,OCC,8408.91384,0.0,0.0,2322.611,10731.52484,11255.303,2024-05-16 14:00:00,2024-05-16,14,2024,5,Thursday
SIN,OCC,8402.6916,0.0,0.0,2483.627,10886.3186,11425.557,2024-05-16 15:00:00,2024-05-16,15,2024,5,Thursday
SIN,OCC,8297.7706,0.0,0.0,2793.641,11091.4116,11618.041,2024-05-16 16:00:00,2024-05-16,16,2024,5,Thursday
SIN,OCC,8028.53263,0.0,0.0,3039.946,11068.47863,11642.88,2024-05-16 17:00:00,2024-05-16,17,2024,5,Thursday
SIN,OCC,7401.24344,0.0,0.0,3468.871,10870.11444,11359.713,2024-05-16 18:00:00,2024-05-16,18,2024,5,Thursday
SIN,OCC,7684.66157,0.0,0.0,3173.347,10858.00857,11566.516,2024-05-16 19:00:00,2024-05-16,19,2024,5,Thursday
SIN,OCC,7518.7205,0.0,0.0,3393.48,10912.2005,11435.818,2024-05-16 20:00:00,2024-05-16,20,2024,5,Thursday
SIN,OCC,7520.37395,0.0,0.0,3199.8,10720.17395,11140.378,2024-05-16 21:00:00,2024-05-16,21,2024,5,Thursday
SIN,OCC,7510.02867,0.0,0.0,3042.047,10552.07567,10855.102,2024-05-16 22:00:00,2024-05-16,22,2024,5,Thursday
SIN,OCC,7160.96916,0.0,0.0,3121.802,10282.77116,10565.903,2024-05-16 23:00:00,2024-05-16,23,2024,5,Thursday
SIN,OCC,6611.60517,0.0,0.0,3292.533,9904.13817,10098.659,2024-05-17 00:00:00,2024-05-17,0,2024,5,Friday
SIN,OCC,6098.08708,0.0,0.0,3449.759,9547.84608,9783.665,2024-05-17 01:00:00,2024-05-17,1,2024,5,Friday
SIN,OCC,6026.3322,0.0,0.0,3278.399,9304.7312,9564.1,2024-05-17 02:00:00,2024-05-17,2,2024,5,Friday
SIN,OCC,6203.13629,0.0,0.0,2922.302,9125.43829,9431.054,2024-05-17 03:00:00,2024-05-17,3,2024,5,Friday
SIN,OCC,6430.32708,0.0,0.0,2654.795,9085.12208,9297.36,2024-05-17 04:00:00,2024-05-17,4,2024,5,Friday
SIN,OCC,6051.04429,0.0,0.0,3096.841,9147.88529,9315.898,2024-05-17 05:00:00,2024-05-17,5,2024,5,Friday
SIN,OCC,6268.13828,0.0,0.0,2930.424,9198.56228,9450.749,2024-05-17 06:00:00,2024-05-17,6,2024,5,Friday
SIN,OCC,7473.81655,0.0,0.0,2142.894,9616.71055,10014.56,2024-05-17 07:00:00,2024-05-17,7,2024,5,Friday
SIN,OCC,8203.01556,0.0,0.0,1881.931,10084.94656,10550.284,2024-05-17 08:00:00,2024-05-17,8,2024,5,Friday
SIN,OCC,8307.24034,0.0,0.0,2050.371,10357.61134,10852.374,2024-05-17 09:00:00,2024-05-17,9,2024,5,Friday
SIN,OCC,8394.65929,0.0,0.0,2052.779,10447.43829,10951.205,2024-05-17 10:00:00,2024-05-17,10,2024,5,Friday
SIN,OCC,8492.34229,0.0,0.0,2042.248,10534.59029,11175.679,2024-05-17 11:00:00,2024-05-17,11,2024,5,Friday
SIN,OCC,8534.21941,0.0,0.0,2108.57,10642.78941,11241.579,2024-05-17 12:00:00,2024-05-17,12,2024,5,Friday
SIN,OCC,8471.61145,0.0,0.0,2321.143,10792.75445,11348.667,2024-05-17 13:00:00,2024-05-17,13,2024,5,Friday
SIN,OCC,8482.16364,0.0,0.0,2367.298,10849.46164,11427.576,2024-05-17 14:00:00,2024-05-17,14,2024,5,Friday
SIN,OCC,8412.59005,0.0,0.0,2568.227,10980.81705,11463.559,2024-05-17 15:00:00,2024-05-17,15,2024,5,Friday
SIN,OCC,8324.72417,0.0,0.0,2843.651,11168.37517,11535.56,2024-05-17 16:00:00,2024-05-17,16,2024,5,Friday
SIN,OCC,8080.26595,0.0,0.0,3068.469,11148.73495,11428.948,2024-05-17 17:00:00,2024-05-17,17,2024,5,Friday
SIN,OCC,7275.12761,0.0,0.0,3568.324,10843.45161,11084.17,2024-05-17 18:00:00,2024-05-17,18,2024,5,Friday
SIN,OCC,7157.75613,0.0,0.0,3699.973,10857.72913,11227.697,2024-05-17 19:00:00,2024-05-17,19,2024,5,Friday
SIN,OCC,7073.9762,0.0,0.0,3776.258,10850.2342,11151.005,2024-05-17 20:00:00,2024-05-17,20,2024,5,Friday
SIN,OCC,7082.27983,0.0,0.0,3532.649,10614.92883,10875.379,2024-05-17 21:00:00,2024-05-17,21,2024,5,Friday
SIN,OCC,6706.3232,0.0,0.0,3745.36,10451.6832,10580.79,2024-05-17 22:00:00,2024-05-17,22,2024,5,Friday
SIN,OCC,6136.92071,0.0,0.0,4082.791,10219.71171,10182.99,2024-05-17 23:00:00,2024-05-17,23,2024,5,Friday
SIN,OCC,5609.71191,0.0,0.0,4212.539,9822.25091,10077.92,2024-05-18 00:00:00,2024-05-18,0,2024,5,Saturday
SIN,OCC,5540.82648,0.0,0.0,4021.365,9562.19148,9764.926,2024-05-18 01:00:00,2024-05-18,1,2024,5,Saturday
SIN,OCC,5558.41004,0.0,0.0,3771.776,9330.18604,9505.149,2024-05-18 02:00:00,2024-05-18,2,2024,5,Saturday
SIN,OCC,5501.29989,0.0,0.0,3669.647,9170.94689,9375.722,2024-05-18 03:00:00,2024-05-18,3,2024,5,Saturday
SIN,OCC,5441.80457,0.0,0.0,3683.197,9125.00157,9326.868,2024-05-18 04:00:00,2024-05-18,4,2024,5,Saturday
SIN,OCC,5412.95874,0.0,0.0,3674.593,9087.55174,9302.252,2024-05-18 05:00:00,2024-05-18,5,2024,5,Saturday
SIN,OCC,5696.31964,0.0,0.0,3358.705,9055.02464,9227.4,2024-05-18 06:00:00,2024-05-18,6,2024,5,Saturday
SIN,OCC,6979.68402,0.0,0.0,2334.46,9314.14402,9492.071,2024-05-18 07:00:00,2024-05-18,7,2024,5,Saturday
SIN,OCC,7762.3963,0.0,0.0,1899.559,9661.9553,9861.044,2024-05-18 08:00:00,2024-05-18,8,2024,5,Saturday
SIN,OCC,8036.15195,0.0,0.0,1840.983,9877.13495,9953.793,2024-05-18 09:00:00,2024-05-18,9,2024,5,Saturday
SIN,OCC,7955.74213,0.0,0.0,1880.483,9836.22513,9929.402,2024-05-18 10:00:00,2024-05-18,10,2024,5,Saturday
SIN,OCC,7880.61067,0.0,0.0,2043.361,9923.97167,9958.0,2024-05-18 11:00:00,2024-05-18,11,2024,5,Saturday
SIN,OCC,7898.90767,0.0,0.0,2071.337,9970.24467,10020.085,2024-05-18 12:00:00,2024-05-18,12,2024,5,Saturday
SIN,OCC,7912.31338,0.0,0.0,2007.817,9920.13038,9982.566,2024-05-18 13:00:00,2024-05-18,13,2024,5,Saturday
SIN,OCC,7877.59324,0.0,0.0,1858.397,9735.99024,9871.921,2024-05-18 14:00:00,2024-05-18,14,2024,5,Saturday
SIN,OCC,7890.42097,0.0,0.0,1840.123,9730.54397,9899.054,2024-05-18 15:00:00,2024-05-18,15,2024,5,Saturday
SIN,OCC,7835.88884,0.0,0.0,2068.638,9904.52684,10043.878,2024-05-18 16:00:00,2024-05-18,16,2024,5,Saturday
SIN,OCC,7354.1865,0.0,0.0,2609.39,9963.5765,10226.249,2024-05-18 17:00:00,2024-05-18,17,2024,5,Saturday
SIN,OCC,6434.05131,0.0,0.0,3571.785,10005.83631,10247.778,2024-05-18 18:00:00,2024-05-18,18,2024,5,Saturday
SIN,OCC,6907.32734,0.0,0.0,3271.233,10178.56034,10611.404,2024-05-18 19:00:00,2024-05-18,19,2024,5,Saturday
SIN,OCC,7815.38935,0.0,0.0,2578.609,10393.99835,10695.918,2024-05-18 20:00:00,2024-05-18,20,2024,5,Saturday
SIN,OCC,7258.38942,0.0,0.0,2911.167,10169.55642,10432.845,2024-05-18 21:00:00,2024-05-18,21,2024,5,Saturday
SIN,OCC,6801.45922,0.0,0.0,2987.346,9788.80522,10042.675,2024-05-18 22:00:00,2024-05-18,22,2024,5,Saturday
SIN,OCC,5994.86865,0.0,0.0,3452.862,9447.73065,9603.73,2024-05-18 23:00:00,2024-05-18,23,2024,5,Saturday
SIN,OCC,5671.0118,0.0,0.0,3435.427,9106.4388,9315.114,2024-05-19 00:00:00,2024-05-19,0,2024,5,Sunday
SIN,OCC,5342.92982,0.0,0.0,3417.268,8760.19782,9035.94,2024-05-19 01:00:00,2024-05-19,1,2024,5,Sunday
SIN,OCC,5200.77399,0.0,0.0,3377.131,8577.90499,8744.265,2024-05-19 02:00:00,2024-05-19,2,2024,5,Sunday
SIN,OCC,5200.83914,0.0,0.0,3247.935,8448.77414,8597.757,2024-05-19 03:00:00,2024-05-19,3,2024,5,Sunday
SIN,OCC,5190.29301,0.0,0.0,3169.928,8360.22101,8525.745,2024-05-19 04:00:00,2024-05-19,4,2024,5,Sunday
SIN,OCC,5217.80509,0.0,0.0,3034.526,8252.33109,8451.424,2024-05-19 05:00:00,2024-05-19,5,2024,5,Sunday
SIN,OCC,5347.10161,0.0,0.0,2698.666,8045.76761,8230.359,2024-05-19 06:00:00,2024-05-19,6,2024,5,Sunday
SIN,OCC,6184.32706,0.0,0.0,1890.899,8075.22606,8230.216,2024-05-19 07:00:00,2024-05-19,7,2024,5,Sunday
SIN,OCC,6942.37273,0.0,0.0,1200.986,8143.35873,8298.395,2024-05-19 08:00:00,2024-05-19,8,2024,5,Sunday
SIN,OCC,7123.51724,0.0,0.0,1046.913,8170.43024,8277.777,2024-05-19 09:00:00,2024-05-19,9,2024,5,Sunday
SIN,OCC,7119.66219,0.0,0.0,1101.481,8221.14319,8310.72,2024-05-19 10:00:00,2024-05-19,10,2024,5,Sunday
SIN,OCC,7038.10718,0.0,0.0,1192.816,8230.92318,8358.84,2024-05-19 11:00:00,2024-05-19,11,2024,5,Sunday
SIN,OCC,7072.14284,0.0,0.0,1154.611,8226.75384,8398.711,2024-05-19 12:00:00,2024-05-19,12,2024,5,Sunday
SIN,OCC,7024.77943,0.0,0.0,1329.488,8354.26743,8455.92,2024-05-19 13:00:00,2024-05-19,13,2024,5,Sunday
SIN,OCC,6888.90706,0.0,0.0,1501.537,8390.44406,8554.28,2024-05-19 14:00:00,2024-05-19,14,2024,5,Sunday
SIN,OCC,6695.03341,0.0,0.0,1804.97,8500.00341,8686.667,2024-05-19 15:00:00,2024-05-19,15,2024,5,Sunday
SIN,OCC,6895.64358,0.0,0.0,1859.494,8755.13758,8888.979,2024-05-19 16:00:00,2024-05-19,16,2024,5,Sunday
SIN,OCC,6456.89508,0.0,0.0,2517.299,8974.19408,9089.386,2024-05-19 17:00:00,2024-05-19,17,2024,5,Sunday
SIN,OCC,5658.73254,0.0,0.0,3435.543,9094.27554,9193.996,2024-05-19 18:00:00,2024-05-19,18,2024,5,Sunday
SIN,OCC,5397.46949,0.0,0.0,3972.06,9369.52949,9643.282,2024-05-19 19:00:00,2024-05-19,19,2024,5,Sunday
SIN,OCC,5907.71436,0.0,0.0,3822.266,9729.98036,9923.607,2024-05-19 20:00:00,2024-05-19,20,2024,5,Sunday
SIN,OCC,6159.19555,0.0,0.0,3481.674,9640.86955,9821.551,2024-05-19 21:00:00,2024-05-19,21,2024,5,Sunday
SIN,OCC,5874.29928,0.0,0.0,3597.433,9471.73228,9629.795,2024-05-19 22:00:00,2024-05-19,22,2024,5,Sunday
SIN,OCC,5612.89252,0.0,0.0,3483.837,9096.72952,9229.295,2024-05-19 23:00:00,2024-05-19,23,2024,5,Sunday
SIN,OCC,5461.28875,0.0,0.0,3320.641,8781.92975,8980.53,2024-05-20 00:00:00,2024-05-20,0,2024,5,Monday
SIN,OCC,5478.28504,0.0,0.0,3000.719,8479.00404,8740.582,2024-05-20 01:00:00,2024-05-20,1,2024,5,Monday
SIN,OCC,5589.61332,0.0,0.0,2711.681,8301.29432,8562.961,2024-05-20 02:00:00,2024-05-20,2,2024,5,Monday
SIN,OCC,5596.04827,0.0,0.0,2652.633,8248.68127,8460.609,2024-05-20 03:00:00,2024-05-20,3,2024,5,Monday
SIN,OCC,5525.36744,0.0,0.0,2682.587,8207.95444,8483.152,2024-05-20 04:00:00,2024-05-20,4,2024,5,Monday
SIN,OCC,5513.75969,0.0,0.0,2820.114,8333.87369,8639.722,2024-05-20 05:00:00,2024-05-20,5,2024,5,Monday
SIN,OCC,5846.00412,0.0,0.0,2830.115,8676.11912,8935.947,2024-05-20 06:00:00,2024-05-20,6,2024,5,Monday
SIN,OCC,7062.53944,0.0,0.0,2310.361,9372.90044,9689.265,2024-05-20 07:00:00,2024-05-20,7,2024,5,Monday
SIN,OCC,7759.6023,0.0,0.0,2268.811,10028.4133,10349.725,2024-05-20 08:00:00,2024-05-20,8,2024,5,Monday
SIN,OCC,7920.81886,0.0,0.0,2467.18,10387.99886,10729.47,2024-05-20 09:00:00,2024-05-20,9,2024,5,Monday
SIN,OCC,7907.48283,0.0,0.0,2626.653,10534.13583,10849.116,2024-05-20 10:00:00,2024-05-20,10,2024,5,Monday
SIN,OCC,7883.45744,0.0,0.0,2763.136,10646.59344,10956.211,2024-05-20 11:00:00,2024-05-20,11,2024,5,Monday
SIN,OCC,7875.49391,0.0,0.0,2939.936,10815.42991,11074.271,2024-05-20 12:00:00,2024-05-20,12,2024,5,Monday
SIN,OCC,7855.54023,0.0,0.0,3086.954,10942.49423,11224.923,2024-05-20 13:00:00,2024-05-20,13,2024,5,Monday
SIN,OCC,8311.39233,0.0,0.0,2681.453,10992.84533,11289.998,2024-05-20 14:00:00,2024-05-20,14,2024,5,Monday
SIN,OCC,8964.51646,0.0,0.0,2246.304,11210.82046,11477.812,2024-05-20 15:00:00,2024-05-20,15,2024,5,Monday
SIN,OCC,9258.36337,0.0,0.0,2154.51,11412.87337,11668.843,2024-05-20 16:00:00,2024-05-20,16,2024,5,Monday
SIN,OCC,8729.88998,0.0,0.0,2696.005,11425.89498,11687.659,2024-05-20 17:00:00,2024-05-20,17,2024,5,Monday
SIN,OCC,7908.34645,0.0,0.0,3252.674,11161.02045,11440.884,2024-05-20 18:00:00,2024-05-20,18,2024,5,Monday
SIN,OCC,8105.60379,0.0,0.0,2940.587,11046.19079,11529.272,2024-05-20 19:00:00,2024-05-20,19,2024,5,Monday
SIN,OCC,8357.55223,0.0,0.0,2683.43,11040.98223,11526.09,2024-05-20 20:00:00,2024-05-20,20,2024,5,Monday
SIN,OCC,8288.91568,0.0,0.0,2538.586,10827.50168,11262.023,2024-05-20 21:00:00,2024-05-20,21,2024,5,Monday
SIN,OCC,8064.7946,0.0,0.0,2639.183,10703.9776,11056.482,2024-05-20 22:00:00,2024-05-20,22,2024,5,Monday
SIN,OCC,7425.55946,0.0,0.0,3030.518,10456.07746,10759.953,2024-05-20 23:00:00,2024-05-20,23,2024,5,Monday
SIN,OCC,6253.09642,0.0,0.0,3779.077,10032.17342,10383.253,2024-05-21 00:00:00,2024-05-21,0,2024,5,Tuesday
SIN,OCC,5887.91286,0.0,0.0,3908.48,9796.39286,10097.531,2024-05-21 01:00:00,2024-05-21,1,2024,5,Tuesday
SIN,OCC,5788.48227,0.0,0.0,3746.499,9534.98127,9877.863,2024-05-21 02:00:00,2024-05-21,2,2024,5,Tuesday
SIN,OCC,5773.17116,0.0,0.0,3599.037,9372.20816,9766.912,2024-05-21 03:00:00,2024-05-21,3,2024,5,Tuesday
SIN,OCC,5829.22959,0.0,0.0,3429.088,9258.31759,9735.938,2024-05-21 04:00:00,2024-05-21,4,2024,5,Tuesday
SIN,OCC,5851.05052,0.0,0.0,3526.908,9377.95852,9818.079,2024-05-21 05:00:00,2024-05-21,5,2024,5,Tuesday
SIN,OCC,6118.31076,0.0,0.0,3364.017,9482.32776,9910.026,2024-05-21 06:00:00,2024-05-21,6,2024,5,Tuesday
SIN,OCC,7112.41169,0.0,0.0,2799.021,9911.43269,10381.887,2024-05-21 07:00:00,2024-05-21,7,2024,5,Tuesday
SIN,OCC,7907.99861,0.0,0.0,2539.991,10447.98961,10853.955,2024-05-21 08:00:00,2024-05-21,8,2024,5,Tuesday
SIN,OCC,8048.00152,0.0,0.0,2750.627,10798.62852,11090.478,2024-05-21 09:00:00,2024-05-21,9,2024,5,Tuesday
SIN,OCC,7972.49757,0.0,0.0,2910.221,10882.71857,11189.295,2024-05-21 10:00:00,2024-05-21,10,2024,5,Tuesday
